Strain,Stress,Strain Rate,Temperature,Normalized Stress
0.03431,1048.1412354,0.0001,473,1.8062612215229072
0.03441,1048.4506836,0.0001,473,1.8067944934378481
0.03451,1048.6437988,0.0001,473,1.807127288757091
0.03461,1048.9067383,0.0001,473,1.807580412254589
0.03472,1049.1604004,0.0001,473,1.808017548013708
0.03482,1049.4244385,0.0001,473,1.8084725647279891
0.03492,1049.7530518,0.0001,473,1.809038863849348
0.03502,1049.9754639,0.0001,473,1.809422146500444
0.03512,1050.178833,0.0001,473,1.8097726123599862
0.03522,1050.503418,0.0001,473,1.8103319695141433
0.03532,1050.8154297,0.0001,473,1.8108696591072415
0.03541,1051.1643066,0.0001,473,1.8114708784794706
0.03551,1051.3977051,0.0001,473,1.8118730939877183
0.03561,1051.711792,0.0001,473,1.8124143597718492
0.03571,1051.9306641,0.0001,473,1.8127915419428686
0.0358,1052.159668,0.0001,473,1.8131861842393235
0.0359,1052.3913574,0.0001,473,1.8135854544564698
0.03601,1052.699707,0.0001,473,1.8141168331546271
0.03611,1053.024292,0.0001,473,1.8146761903087845
0.03621,1053.2218018,0.0001,473,1.81501655883982
0.03631,1053.4349365,0.0001,473,1.8153838537525364
0.03641,1053.5809326,0.0001,473,1.8156354487523487
0.03651,1053.7542725,0.0001,473,1.8159341653078451
0.03661,1053.8765869,0.0001,473,1.816144949646913
0.0367,1053.9476318,0.0001,473,1.8162673812844854
0.03681,1054.088501,0.0001,473,1.8165101411003128
0.03691,1054.262207,0.0001,473,1.8168094885557406
0.03701,1054.3631592,0.0001,473,1.8169834594271546
0.0371,1054.5362549,0.0001,473,1.8172817551529237
0.03721,1054.666748,0.0001,473,1.8175066338412589
0.0373,1054.8365479,0.0001,473,1.8177992499166784
0.0374,1055.0941162,0.0001,473,1.8182431172281348
0.0375,1055.2606201,0.0001,473,1.8185300533085456
0.0376,1055.4317627,0.0001,473,1.8188249832581458
0.03771,1055.6855469,0.0001,473,1.819262329432128
0.03781,1055.8792725,0.0001,473,1.8195961766533595
0.03791,1056.0837402,0.0001,473,1.8199485357296845
0.03801,1056.3013916,0.0001,473,1.8203236142690573
0.03811,1056.4344482,0.0001,473,1.8205529106355494
0.03821,1056.6607666,0.0001,473,1.8209429250113134
0.03831,1056.9455566,0.0001,473,1.8214337034635906
0.03841,1057.2392578,0.0001,473,1.8219398385819863
0.03851,1057.4418945,0.0001,473,1.8222890422970066
0.03861,1057.7750244,0.0001,473,1.8228631248726912
0.03871,1058.0093994,0.0001,473,1.823267023182858
0.03881,1058.2121582,0.0001,473,1.823616437312742
0.03893,1058.4771729,0.0001,473,1.8240731370012728
0.03903,1058.7845459,0.0001,473,1.824602832725181
0.03913,1058.9522705,0.0001,473,1.8248918724372383
0.03923,1059.2333984,0.0001,473,1.825376339994575
0.03933,1059.5333252,0.0001,473,1.8258932036860687
0.03944,1059.8728027,0.0001,473,1.8264782250773848
0.03955,1060.0318604,0.0001,473,1.8267523291253807
0.03965,1060.2727051,0.0001,473,1.8271673766660428
0.03974,1060.4608154,0.0001,473,1.8274915470438349
0.03985,1060.5958252,0.0001,473,1.827724209358826
0.03995,1060.8125,0.0001,473,1.828097604923949
0.04005,1060.9163818,0.0001,473,1.8282766243734514
0.04015,1061.0014648,0.0001,473,1.8284232478611266
0.04025,1061.1060791,0.0001,473,1.8286035296274812
0.04035,1061.2132568,0.0001,473,1.8287882288996629
0.04045,1061.3668213,0.0001,473,1.8290528665190835
0.04055,1061.6135254,0.0001,473,1.8294780115605822
0.04065,1061.7841797,0.0001,473,1.829772100023058
0.04075,1061.932251,0.0001,473,1.8300272712139025
0.04085,1062.1479492,0.0001,473,1.8303989838047765
0.04095,1062.2373047,0.0001,473,1.8305529700893808
0.04106,1062.3886719,0.0001,473,1.8308138211029048
0.04116,1062.5734863,0.0001,473,1.8311323116580174
0.04125,1062.7824707,0.0001,473,1.8314924543609987
0.04136,1062.8675537,0.0001,473,1.8316390778486742
0.04146,1063.0239258,0.0001,473,1.8319085538036493
0.04155,1063.2728271,0.0001,473,1.8323374852787147
0.04165,1063.6057129,0.0001,473,1.8329111471970019
0.04176,1063.8311768,0.0001,473,1.8332996890133801
0.04186,1064.1362305,0.0001,473,1.8338253878888582
0.04196,1064.3952637,0.0001,473,1.8342717796616888
0.04206,1064.5664062,0.0001,473,1.8345667094389593
0.04216,1064.8251953,0.0001,473,1.8350126805543923
0.04226,1064.9598389,0.0001,473,1.8352447117971222
0.04235,1065.1810303,0.0001,473,1.8356258908165717
0.04245,1065.4272461,0.0001,473,1.8360501943709457
0.04255,1065.7679443,0.0001,473,1.8366373193939087
0.04265,1065.9217529,0.0001,473,1.8369023776707265
0.04275,1066.2087402,0.0001,473,1.8373969427288999
0.04286,1066.401001,0.0001,473,1.837728265661087
0.04295,1066.5993652,0.0001,473,1.8380701065791782
0.04305,1066.7232666,0.0001,473,1.8382836257944841
0.04316,1066.8880615,0.0001,473,1.8385676167561233
0.04326,1067.0144043,0.0001,473,1.8387853432347228
0.04336,1066.9609375,0.0001,473,1.8386932039273305
0.04349,1067.1113281,0.0001,473,1.8389523719666052
0.04335,1066.9945068,0.0001,473,1.8387510538837828
0.04347,1067.1241455,0.0001,473,1.8389744601850617
0.04357,1067.2224121,0.0001,473,1.8391438029634546
0.04367,1067.3045654,0.0001,473,1.8392853777007119
0.04377,1067.4071045,0.0001,473,1.8394620832760338
0.04388,1067.4851074,0.0001,473,1.8395965056312258
0.04397,1067.7131348,0.0001,473,1.8399894651257613
0.04408,1067.7714844,0.0001,473,1.8400900189597407
0.04417,1067.9056396,0.0001,473,1.840321208543016
0.04427,1068.0162354,0.0001,473,1.8405117982250703
0.04437,1068.2302246,0.0001,473,1.8408805656971727
0.04447,1068.4168701,0.0001,473,1.8412022117859208
0.04457,1068.532959,0.0001,473,1.841402267724221
0.04467,1068.7098389,0.0001,473,1.8417070847597945
0.04477,1068.920166,0.0001,473,1.8420695413369566
0.04487,1069.0842285,0.0001,473,1.8423522701540735
0.04498,1069.2078857,0.0001,473,1.8425653685396517
0.04508,1069.4898682,0.0001,473,1.8430513088287046
0.04519,1069.7768555,0.0001,473,1.843545873886878
0.0453,1069.9780273,0.0001,473,1.8438925531405235
0.0454,1070.1662598,0.0001,473,1.8442169341055095
0.04552,1070.4313965,0.0001,473,1.8446738440365738
0.04562,1070.6293945,0.0001,473,1.8450150538824042
0.04574,1070.8726807,0.0001,473,1.84543430885869
0.04583,1071.0847168,0.0001,473,1.8457997105546233
0.04594,1071.4128418,0.0001,473,1.846365168188857
0.04604,1071.5957031,0.0001,473,1.846680292967801
0.04614,1071.8997803,0.0001,473,1.8472043090413595
0.04624,1072.2186279,0.0001,473,1.8477537789372136
0.04634,1072.3598633,0.0001,473,1.8479971698253022
0.04644,1072.5511475,0.0001,473,1.8483268097832402
0.04654,1072.8334961,0.0001,473,1.8488133809722236
0.04664,1072.9711914,0.0001,473,1.8490506712079053
0.04675,1073.0697021,0.0001,473,1.849220434643696
0.04684,1073.1318359,0.0001,473,1.8493275097874793
0.04695,1073.2600098,0.0001,473,1.8495483917997142
0.04705,1073.3798828,0.0001,473,1.8497549688754884
0.04715,1073.5084229,0.0001,473,1.8499764819599842
0.04724,1073.4899902,0.0001,473,1.8499447168980885
0.04735,1073.6746826,0.0001,473,1.8502629972106677
0.04745,1073.6868896,0.0001,473,1.8502840335271358
0.04754,1073.8022461,0.0001,473,1.850482827320914
0.04766,1073.9468994,0.0001,473,1.8507321082742154
0.04776,1074.0075684,0.0001,473,1.8508366591289551
0.04787,1074.2009277,0.0001,473,1.8511698751055952
0.04797,1074.3093262,0.0001,473,1.8513566781817536
0.04807,1074.4117432,0.0001,473,1.8515331733422118
0.04818,1074.6190186,0.0001,473,1.8518903709264216
0.04827,1074.7871094,0.0001,473,1.8521800417107401
0.04837,1074.9464111,0.0001,473,1.8524545662438034
0.04846,1075.1672363,0.0001,473,1.852835114190992
0.04856,1075.3201904,0.0001,473,1.8530986999084238
0.04866,1075.5063477,0.0001,473,1.8534195046823772
0.04876,1075.6706543,0.0001,473,1.8537026541568913
0.04884,1075.8117676,0.0001,473,1.853945834630116
0.04905,1076.225708,0.0001,473,1.8546591778965476
0.04921,1076.604126,0.0001,473,1.8553113054303578
0.04941,1076.9691162,0.0001,473,1.8559402928437232
0.04957,1077.3345947,0.0001,473,1.8565701217442134
0.04974,1077.6789551,0.0001,473,1.8571635578344468
0.04993,1078.0731201,0.0001,473,1.857842822164802
0.0501,1078.4238281,0.0001,473,1.8584471970706669
0.05029,1078.833252,0.0001,473,1.8591527570551016
0.05049,1079.1436768,0.0001,473,1.859687711944292
0.05066,1079.2844238,0.0001,473,1.8599302611729258
0.05083,1079.4100342,0.0001,473,1.8601467255070032
0.05102,1079.5477295,0.0001,473,1.8603840157426854
0.05119,1079.6256104,0.0001,473,1.8605182278553434
0.05135,1079.7565918,0.0001,473,1.860743948030803
0.05155,1080.1378174,0.0001,473,1.8614009139001677
0.05173,1080.3848877,0.0001,473,1.8618266900139278
0.05191,1080.6687012,0.0001,473,1.8623157856642854
0.0521,1080.9064941,0.0001,473,1.8627255740396653
0.05229,1081.2301025,0.0001,473,1.8632832482195731
0.05246,1081.5562744,0.0001,473,1.863845340077638
0.05266,1081.855957,0.0001,473,1.8643617829394044
0.05284,1082.296875,0.0001,473,1.8651216166892592
0.05296,1082.5806885,0.0001,473,1.8656107123396168
0.05315,1082.7922363,0.0001,473,1.8659752725484255
0.05333,1083.1541748,0.0001,473,1.866599000968839
0.05348,1083.5062256,0.0001,473,1.8672056899212144
0.05368,1083.7388916,0.0001,473,1.8676066431126097
0.05385,1084.0091553,0.0001,473,1.8680723883999888
0.05402,1084.269043,0.0001,473,1.8685202527322051
0.0542,1084.3896484,0.0001,473,1.8687280919525016
0.05439,1084.5380859,0.0001,473,1.8689838942156074
0.05454,1084.6240234,0.0001,473,1.8691319902626686
0.05473,1084.9349365,0.0001,473,1.8696677866389837
0.05489,1085.088623,0.0001,473,1.869932634500938
0.05508,1085.2851562,0.0001,473,1.870271320057724
0.05524,1085.5372314,0.0001,473,1.8707057211129345
0.05543,1085.7852783,0.0001,473,1.8711331802009439
0.05559,1086.0692139,0.0001,473,1.871622486266165
0.05579,1086.3035889,0.0001,473,1.872026384576332
0.05595,1086.6032715,0.0001,473,1.872542827438098
0.05614,1086.9168701,0.0001,473,1.8730832517351044
0.05634,1087.1483154,0.0001,473,1.8734821012948528
0.05649,1087.5258789,0.0001,473,1.8741327562692771
0.05668,1087.8200684,0.0001,473,1.874639732874798
0.05684,1088.0438232,0.0001,473,1.8750253294000745
0.05703,1088.2799072,0.0001,473,1.8754321728290133
0.05719,1088.4393311,0.0001,473,1.87570690794927
0.05738,1088.5811768,0.0001,473,1.8759513505670173
0.05749,1088.588623,0.0001,473,1.875964182599432
0.05769,1088.6848145,0.0001,473,1.8761299493591221
0.05787,1088.6547852,0.0001,473,1.876078199882747
0.05801,1088.807373,0.0001,473,1.876341154355588
0.0582,1088.883667,0.0001,473,1.8764726317643383
0.05838,1088.8879395,0.0001,473,1.8764799945612667
0.05853,1089.1724854,0.0001,473,1.8769703523561465
0.05874,1089.5322266,0.0001,473,1.877590294170664
0.05889,1089.7072754,0.0001,473,1.8778919556726021
0.05908,1089.9957275,0.0001,473,1.8783890450198195
0.05921,1090.2685547,0.0001,473,1.8788592079853563
0.0594,1090.5177002,0.0001,473,1.8792885602901486
0.05956,1090.7954102,0.0001,473,1.8797671377822724
0.05974,1091.1588135,0.0001,473,1.8803933904917296
0.05988,1091.3419189,0.0001,473,1.880708935928071
0.06004,1091.5969238,0.0001,473,1.8811483857337
0.0,399.3873901,0.001,473,0.6882640723771986
1e-05,401.6997986,0.001,473,0.6922490446889462
3e-05,402.283905,0.001,473,0.6932556349307285
0.0,403.4049072,0.001,473,0.6951874574129623
1e-05,406.8094482,0.001,473,0.701054501068618
5e-05,418.8500366,0.001,473,0.7218040405168382
2e-05,443.983551,0.001,473,0.7651166122276368
3e-05,462.3824158,0.001,473,0.7968233659416056
5e-05,479.5633545,0.001,473,0.8264312682691284
7e-05,499.2306519,0.001,473,0.8603239111935538
4e-05,524.5194092,0.001,473,0.903904012909581
6e-05,541.706604,0.001,473,0.9335226963708347
6e-05,560.3933716,0.001,473,0.9657255928236297
9e-05,576.7183228,0.001,473,0.9938583723574496
9e-05,596.1151123,0.001,473,1.0272848491647684
0.00011,614.0740967,0.001,473,1.0582335572243988
0.00016,624.2772217,0.001,473,1.0758165969936697
0.00017,642.6907349,0.001,473,1.1075485942874004
0.00021,655.9504395,0.001,473,1.1303990360207499
0.00025,673.3376465,0.001,473,1.1603624003975996
0.00029,686.6881104,0.001,473,1.183369247583331
0.00034,696.8673096,0.001,473,1.2009110560344605
0.0004,705.8427734,0.001,473,1.2163784679247442
0.00045,717.795105,0.001,473,1.2369759144774732
0.00051,725.5522461,0.001,473,1.2503437915207465
0.00059,735.7099609,0.001,473,1.2678485759170282
0.00066,743.1591797,0.001,473,1.2806858106280012
0.00074,749.680542,0.001,473,1.2919240707366173
0.00081,756.2427979,0.001,473,1.3032328027638966
0.00089,762.1871338,0.001,473,1.3134766735908838
0.00097,769.0927124,0.001,473,1.3253770534405502
0.00106,772.734314,0.001,473,1.331652623499394
0.00113,778.8183594,0.001,473,1.3421372556318287
0.00121,783.5685425,0.001,473,1.3503232435873442
0.0013,788.390625,0.001,473,1.3586331357398176
0.00139,793.2915649,0.001,473,1.367078922806869
0.00147,797.522583,0.001,473,1.3743702339999402
0.00155,800.9168091,0.001,473,1.3802195019940298
0.00165,804.6422729,0.001,473,1.3866395917365724
0.00173,808.6917114,0.001,473,1.3936179869036136
0.00183,811.5769043,0.001,473,1.3985900382606946
0.00192,815.0498047,0.001,473,1.4045748856332316
0.00201,818.1702881,0.001,473,1.4099524129811323
0.00209,821.5580444,0.001,473,1.415790531572397
0.00219,823.9813232,0.001,473,1.4199665666119003
0.00227,827.4518433,0.001,473,1.4259473120147403
0.00236,830.1022339,0.001,473,1.4305147286957967
0.00245,833.0463867,0.001,473,1.4355883856165155
0.00254,835.2608032,0.001,473,1.4394044883679011
0.00263,837.913208,0.001,473,1.443975376118723
0.00272,840.1922607,0.001,473,1.4479028663984523
0.00282,842.8184204,0.001,473,1.452428525982703
0.00292,845.7649536,0.001,473,1.4575062850454485
0.00302,847.6078491,0.001,473,1.4606821458593766
0.00311,850.1806641,0.001,473,1.4651158765510988
0.00322,852.6746826,0.001,473,1.46941381727718
0.00332,854.6325073,0.001,473,1.4727877355190286
0.00341,856.9014893,0.001,473,1.4766978709669192
0.00351,858.9650879,0.001,473,1.480254069313172
0.00361,861.0779419,0.001,473,1.4838951494634853
0.00371,862.8933105,0.001,473,1.4870235731855983
0.00381,865.026123,0.001,473,1.4906990478081181
0.00392,867.1940308,0.001,473,1.4944350021420612
0.00401,868.9541016,0.001,473,1.497468131195477
0.0041,870.7357788,0.001,473,1.5005384945462743
0.0042,872.5316162,0.001,473,1.5036332601620386
0.0043,874.2346191,0.001,473,1.5065680441343885
0.00439,876.3421021,0.001,473,1.5101998684433195
0.00451,877.9974365,0.001,473,1.5130525053155173
0.0046,879.5284424,0.001,473,1.5156908869512111
0.0047,880.9153442,0.001,473,1.5180809340696648
0.00479,883.0778198,0.001,473,1.5218075270962992
0.00489,884.4505005,0.001,473,1.5241730670008489
0.00498,886.4442749,0.001,473,1.5276089373411763
0.00501,886.5987549,0.001,473,1.5278751526412495
0.00511,887.897522,0.001,473,1.5301133172790755
0.00521,889.8620605,0.001,473,1.5334988054088166
0.00532,890.9711304,0.001,473,1.535410064964943
0.00541,892.531189,0.001,473,1.538098513102763
0.00552,894.1484375,0.001,473,1.5408855165641822
0.00562,895.4400024,0.001,473,1.5431112696546612
0.00571,897.1779175,0.001,473,1.546106217802304
0.00582,898.3040161,0.001,473,1.5480468229078888
0.00592,899.6367188,0.001,473,1.550343468746758
0.00601,901.137146,0.001,473,1.552929154125355
0.00612,902.5241089,0.001,473,1.5553193065374054
0.00622,903.9127197,0.001,473,1.5577122987746308
0.00631,905.4994507,0.001,473,1.56044671144488
0.00641,906.741272,0.001,473,1.562586741416504
0.00652,907.9155273,0.001,473,1.564610334937036
0.00662,908.9446411,0.001,473,1.5663838061894713
0.00672,910.194397,0.001,473,1.5685375098529646
0.00682,911.7901611,0.001,473,1.571287489259536
0.00694,913.0516968,0.001,473,1.5734614930459696
0.00707,914.6279297,0.001,473,1.5761778143461922
0.00716,915.9056396,0.001,473,1.5783796911226986
0.00727,916.9306641,0.001,473,1.5801461152866656
0.00737,918.1174316,0.001,473,1.58219127107466
0.00748,919.4139404,0.001,473,1.584425543985323
0.00758,920.4887085,0.001,473,1.586277691268145
0.00768,921.4667358,0.001,473,1.5879631251828852
0.00778,922.4133911,0.001,473,1.5895944957470693
0.00789,923.809082,0.001,473,1.591999689116778
0.008,924.8248291,0.001,473,1.5937501255423654
0.0081,925.7120972,0.001,473,1.595279154177054
0.00822,926.9023438,0.001,473,1.597330305496188
0.00831,927.7858276,0.001,473,1.5988528126487422
0.00843,928.9847412,0.001,473,1.6009188998042678
0.00853,930.0059814,0.001,473,1.6026788024861007
0.00864,930.7750854,0.001,473,1.6040041989914562
0.00874,931.9923706,0.001,473,1.6061019459152805
0.00884,932.8683472,0.001,473,1.6076115159141535
0.00893,933.6426392,0.001,473,1.6089458528970904
0.00903,934.8890991,0.001,473,1.6110938765655745
0.00913,935.8753052,0.001,473,1.612793405001911
0.00923,936.5789795,0.001,473,1.6140060465408037
0.00933,937.5593262,0.001,473,1.6156954774763037
0.00943,938.4466553,0.001,473,1.617224611232259
0.00953,939.2058716,0.001,473,1.6185329682695766
0.00963,940.0285645,0.001,473,1.6199507144971879
0.00973,940.8442383,0.001,473,1.6213563647135825
0.00984,941.7556152,0.001,473,1.6229269400302129
0.00993,942.6033936,0.001,473,1.6243879160863457
0.01003,943.6137695,0.001,473,1.6261290963258912
0.01013,944.3380737,0.001,473,1.6273772893602458
0.01023,945.1290894,0.001,473,1.6287404462863069
0.01033,945.8388062,0.001,473,1.6299635008621667
0.01044,946.5570679,0.001,473,1.6312012808595542
0.01054,947.637146,0.001,473,1.6330625788624915
0.01065,948.4099731,0.001,473,1.6343943913840542
0.01075,949.1555786,0.001,473,1.6356792929371262
0.01085,949.815979,0.001,473,1.6368173605876588
0.01094,950.6933594,0.001,473,1.6383293497543092
0.01104,951.385437,0.001,473,1.6395220067063923
0.01115,952.1159058,0.001,473,1.6407808231925776
0.01126,952.8922119,0.001,473,1.6421186310729503
0.01135,953.6601562,0.001,473,1.643442029067926
0.01145,954.4146729,0.001,473,1.6447422872871167
0.01157,955.1810303,0.001,473,1.646062950578184
0.01168,956.086853,0.001,473,1.6476239543449722
0.01179,956.8027954,0.001,473,1.6488577374939297
0.01189,957.4691162,0.001,473,1.6500060077665661
0.01199,958.1481323,0.001,473,1.6511761558427953
0.01209,958.8707886,0.001,473,1.652421509051975
0.01219,959.5311279,0.001,473,1.653559471408911
0.0123,960.3074341,0.001,473,1.6548972794616137
0.01239,960.8739624,0.001,473,1.655873577373216
0.0125,961.6346436,0.001,473,1.6571844588719076
0.01261,962.3087769,0.001,473,1.6583461924215495
0.0127,962.9457397,0.001,473,1.6594438700687355
0.01281,963.5415649,0.001,473,1.6604706553121913
0.01291,964.0865479,0.001,473,1.6614098242200088
0.01301,964.9307861,0.001,473,1.662864699451405
0.01313,965.4985352,0.001,473,1.6638431011669839
0.01323,966.2548828,0.001,473,1.6651465145751498
0.01334,966.8479614,0.001,473,1.6661685666043178
0.01344,967.3255005,0.001,473,1.6669915094759067
0.01355,968.1256104,0.001,473,1.668370338431887
0.01365,968.6955566,0.001,473,1.6693525264087026
0.01376,969.2982178,0.001,473,1.6703910921272442
0.01386,969.9398193,0.001,473,1.6714967636436202
0.01396,970.4949951,0.001,473,1.6724534977981402
0.01406,971.1143799,0.001,473,1.6735208832874764
0.01418,971.6946411,0.001,473,1.6745208470981878
0.01428,972.3425903,0.001,473,1.675637457602525
0.01438,972.923645,0.001,473,1.6766387888513554
0.01448,973.4515381,0.001,473,1.6775485067437879
0.01459,974.0722046,0.001,473,1.6786181009860375
0.01469,974.6709595,0.001,473,1.6796499349799114
0.01479,975.2530518,0.001,473,1.6806530543242582
0.01489,975.7025757,0.001,473,1.6814277186169075
0.01499,976.3199463,0.001,473,1.6824916330364776
0.01509,976.8832397,0.001,473,1.6834623562466675
0.01519,977.3446655,0.001,473,1.6842575310771208
0.01529,977.892395,0.001,473,1.6852014330268963
0.01539,978.3882446,0.001,473,1.6860559303731875
0.01551,979.0206909,0.001,473,1.6871458247383773
0.01562,979.5579834,0.001,473,1.6880717406117232
0.01573,980.178894,0.001,473,1.6891417555113701
0.01585,980.7811279,0.001,473,1.6901795848640542
